Latitude,Longitude,Type,Land Cover,Elevation,Slope,January mean temperature,January precipitation
65.96763033,-162.0542028,1,11,15.800000190734863,0.0,-183.0,17.0
65.96767282,-162.05426,1,11,15.800000190734863,0.0,-183.0,17.0
65.96785861,-164.2308596,1,11,55.79999923706055,0.0,-173.0,18.0
65.96792527,-164.2309291,1,11,55.79999923706055,0.0,-173.0,18.0
65.96806317,-165.7369756,1,11,26.5,0.0,-166.0,19.0
65.96806369,-166.8232635,1,95,3.5,1.990179645172741e-06,-166.0,20.0
65.96808912,-166.9216773,1,11,4.699999809265137,0.0,-166.0,20.0
65.96828,-144.70099,1,11,168.10000610351562,0.0,-278.0,13.0
65.96828375,-166.9214481,1,11,4.699999809265137,0.0,-166.0,20.0
65.9683063,-165.4447861,1,11,27.96835327148437,2.034943000790242,-167.0,19.0
65.968552,-165.6030997,1,11,23.100000381469727,0.0,-167.0,19.0
65.96860601,-166.7295401,1,11,0.6000000238418579,0.0,-166.0,20.0
65.9686126,-165.4536785,1,11,30.79924774169922,0.2794307481666985,-167.0,19.0
65.96867631,-165.4409552,1,11,27.89999961853028,0.0,-168.0,19.0
65.9686855262992,-144.727797379,0,52,172.89048767089844,0.100228172594037,-278.0,14.0
65.96869513,-165.6045117,1,11,23.100000381469727,0.0,-167.0,19.0
65.96872782,-163.8956715,1,11,53.20000076293945,0.0,-174.0,18.0
65.96875126,-161.7679753,1,95,1.5030691623687744,0.0357209425014256,-184.0,16.0
65.96900366,-161.120424,1,52,3.7994384765625,0.3160062348311121,-190.0,15.0
65.9690278,-164.8152082,1,11,52.5,0.0,-170.0,18.0
65.96922197,-166.4372823,1,11,22.799999237060547,0.0,-166.0,19.0
65.96926246,-164.8162234,1,11,52.5,0.0,-170.0,18.0
65.9693093,-166.436414,1,11,22.799999237060547,0.0,-166.0,19.0
65.96942917,-166.7070797,1,95,4.888565540313721,0.3912735628775803,-166.0,20.0
65.96950817,-166.7449297,1,11,1.4007623195648191,0.0693678311391181,-166.0,20.0
65.96955082,-164.8488413,1,11,50.79999923706055,0.0,-170.0,18.0
65.96970182,-165.3915058,1,11,26.700000762939453,0.0,-167.0,19.0
65.96975969,-165.3905229,1,11,26.700000762939453,0.0,-167.0,19.0
65.96996907,-166.4534605,1,11,23.799999237060547,0.0,-166.0,19.0
65.96997589,-164.8405929,1,90,50.25164794921875,3.750848413744088,-170.0,18.0
65.96998061,-167.052819,1,11,2.332816362380981,0.5008541472988525,-165.0,20.0
65.97004669,-166.4535235,1,11,23.799999237060547,0.0,-166.0,19.0
65.97016139,-166.2495161,1,90,169.16900634765625,13.973953824717071,-171.0,20.0
65.97022537,-167.0535945,1,11,1.5,0.0,-165.0,20.0
65.97045932,-164.9734023,1,11,37.900001525878906,0.0,-169.0,18.0
65.97053424,-164.9733388,1,11,37.900001525878906,0.0,-169.0,18.0
65.9706753,-166.9323999,1,11,4.800000190734863,0.0,-166.0,20.0
65.97133399,-166.4856187,1,11,24.5,0.0,-166.0,19.0
65.97137063,-166.9267937,1,11,4.800000190734863,0.0,-166.0,20.0
65.97137989,-164.2989108,1,11,72.9000015258789,0.0,-172.0,18.0
65.97146021,-164.0191292,1,11,31.299999237060547,0.0,-174.0,18.0
65.9715009,-166.4823796,1,11,24.5,0.0,-166.0,19.0
65.97152117,-164.0193871,1,11,31.299999237060547,0.0,-174.0,18.0
65.97185656,-165.1012105,1,11,24.200000762939453,0.0,-169.0,18.0
65.97192111,-164.9866119,1,72,37.37127304077149,0.6353744600301965,-169.0,18.0
65.97193009,-165.1011003,1,11,24.200000762939453,0.0,-169.0,18.0
65.97224204,-166.738428,1,11,2.299999952316284,0.0,-166.0,20.0
65.97237035,-164.1121218,1,11,36.5,0.0,-173.0,18.0
65.97240852,-166.7381739,1,11,2.299999952316284,0.0,-166.0,19.0
65.97252878,-166.7589791,1,11,2.0999999046325684,0.0,-166.0,20.0
65.97254523,-166.7590344,1,11,2.0999999046325684,0.0,-166.0,20.0
65.97277688,-161.1832813,1,95,5.532793045043945,0.6871710553826309,-189.0,15.0
65.9728685,-166.7479351,1,95,2.098585844039917,0.0754782612045266,-166.0,19.0
65.97290225,-161.2309103,1,11,8.0,0.0,-189.0,15.0
65.97296119,-165.4868639,1,11,29.89999961853028,0.0,-167.0,19.0
65.97303328,-161.7321775,1,11,6.800000190734863,0.0,-184.0,16.0
65.97309739,-165.4869732,1,11,29.89999961853028,0.0,-167.0,19.0
65.97309795,-165.52651,1,11,21.700000762939453,0.0,-168.0,19.0
65.97312353,-166.9175809,1,11,4.900000095367432,0.0,-167.0,20.0
65.97326015,-165.5261474,1,11,21.700000762939453,0.0,-168.0,19.0
65.97333846,-161.1436269,1,11,4.098328590393066,0.064115078545753,-189.0,15.0
65.97338828,-161.1413908,1,90,4.40814208984375,2.10598811340639,-189.0,15.0
65.97339286,-161.1595202,1,90,3.019873857498169,14.822638942400864,-189.0,15.0
65.97344454,-165.4494596,1,11,28.799999237060547,0.0639457722404512,-168.0,19.0
65.97344473,-166.8811633,1,11,3.3165876865386963,2.093929975489072,-166.0,20.0
65.97357212,-161.2637,1,11,20.197736740112305,0.1485022612711549,-189.0,16.0
65.97367044,-164.2515478,1,11,64.5,0.0,-172.0,18.0
65.97373309,-165.5158645,1,11,24.600000381469727,0.0,-167.0,19.0
65.97373531,-166.7886956,1,11,3.5,0.0,-166.0,20.0
65.97374107,-164.9828989,1,11,36.20000076293945,0.0,-169.0,18.0
65.97377766,-166.7711215,1,11,1.0,0.0,-166.0,20.0
65.97385212,-165.4489767,1,11,28.799999237060547,0.0002867644727277,-168.0,19.0
65.973886,-166.7885809,1,11,3.5,0.0,-166.0,20.0
65.97388662,-165.6460152,1,11,25.799999237060547,0.0,-167.0,19.0
65.97392678,-165.6459473,1,11,25.799999237060547,0.0,-167.0,19.0
65.97394367,-165.5169212,1,90,24.600000381469727,0.0,-167.0,19.0
65.97396412,-164.2892293,1,11,70.0,0.0,-172.0,18.0
65.97412483,-164.2889777,1,11,70.0,0.0,-172.0,18.0
65.97414183,-164.2510659,1,11,64.5,0.0,-172.0,18.0
65.97416216,-165.3928973,1,11,24.200000762939453,7.820962667990305e-05,-167.0,19.0
65.97426705,-167.0324719,1,11,1.2000000476837158,0.0,-166.0,20.0
65.9743868,-165.5089282,1,11,28.39999961853028,0.0,-167.0,19.0
65.97441123,-167.0324833,1,11,1.2000000476837158,0.0,-166.0,20.0
65.97451717,-165.508605,1,11,28.39999961853028,0.0,-167.0,19.0
65.97457581,-161.1124762,1,11,2.508288145065308,0.8643810661167042,-190.0,15.0
65.9745801,-166.6178177,1,11,18.39999961853028,0.0,-166.0,20.0
65.97463591,-165.3143822,1,11,35.099998474121094,0.0,-169.0,19.0
65.9746755,-166.6177413,1,11,18.39999961853028,0.0,-166.0,20.0
65.97474814,-165.3142023,1,11,35.099998474121094,0.0,-169.0,19.0
65.97516178,-164.0139761,1,11,21.39999961853028,0.0,-172.0,18.0
65.97518047,-164.053424,1,11,21.100000381469727,0.0,-173.0,18.0
65.97519524,-161.2337067,1,90,10.381848335266112,6.5483083124840205,-189.0,15.0
65.97524333,-161.7828001,1,11,0.0,0.0,-184.0,16.0
65.97527861,-164.8979662,1,11,42.79999923706055,0.0,-170.0,18.0
65.97530789,-161.1680023,1,11,3.500964641571045,0.0866962764631025,-189.0,15.0
65.97533365,-164.0536005,1,11,21.100000381469727,0.0,-173.0,18.0
65.97535351,-164.8977464,1,11,42.79999923706055,0.0,-170.0,18.0
65.97539187,-161.7715207,1,11,1.2999999523162842,0.0,-184.0,16.0
65.9753975,-161.771792,1,11,1.2999999523162842,0.0,-184.0,16.0
65.97549326,-161.1684096,1,11,3.5,1.9901796454781884e-06,-189.0,15.0
65.97551246,-164.014239,1,11,21.39999961853028,0.0,-172.0,18.0
65.97573702,-166.7548179,1,72,1.8688325881958008,0.7572683827097311,-166.0,20.0
65.97578901,-165.8134035,1,72,13.421046257019045,0.5465082668007482,-166.0,19.0
65.9759792,-164.0007168,1,11,22.0,0.0,-173.0,18.0
65.97607329,-164.0006539,1,11,22.0,0.0,-173.0,18.0
65.97614166,-166.2747552,1,52,145.08262634277344,16.328978291550335,-170.0,20.0
65.97627834,-166.642776,1,11,10.100000381469728,0.0,-167.0,19.0
65.97635071,-164.8156043,1,11,48.29999923706055,0.0,-171.0,18.0
65.97637655,-162.669134,1,11,2.0,0.0,-179.0,17.0
65.97640908,-166.6425438,1,11,10.100000381469728,0.0,-167.0,19.0
65.97646363,-163.8423436,1,11,43.20000076293945,0.0,-174.0,18.0
65.97647448,-164.8133784,1,11,48.29999923706055,0.0,-171.0,18.0
65.9764908,-162.6693274,1,11,2.0,0.0,-179.0,17.0
65.97649349,-163.8426026,1,11,43.20000076293945,0.0,-174.0,18.0
65.97673573,-165.2921323,1,11,34.70000076293945,0.0,-169.0,19.0
65.97680252,-164.1105668,1,11,29.299999237060547,0.0,-173.0,18.0
65.97682185,-166.7744335,1,11,0.6000000238418579,0.0,-166.0,20.0
65.97685214,-164.277639,1,11,67.80000305175781,0.0,-172.0,18.0
65.97692146,-164.2776906,1,11,67.80000305175781,0.0,-172.0,18.0
65.9770835,-165.2916097,1,11,34.73713302612305,0.4251784255836953,-169.0,19.0
65.97725867,-165.2387545,1,11,40.09999847412109,0.0,-168.0,19.0
65.97735013,-166.7764973,1,11,0.6000000238418579,0.0,-166.0,20.0
65.97738836,-164.8312667,1,11,54.5968132019043,0.1028358534863156,-171.0,18.0
65.97739709,-164.8312205,1,90,54.68759536743164,0.9825732924156187,-171.0,18.0
65.97741684,-164.0401961,1,72,19.46245765686035,0.7579411770405233,-173.0,18.0
65.97741752,-161.2371915,1,11,6.599999904632568,0.0,-189.0,15.0
65.97742,-144.52802,1,11,167.89999389648438,0.0,-278.0,13.0
65.97744135,-161.2184795,1,11,6.300000190734863,0.0,-188.0,15.0
65.97745801,-164.2108278,1,11,57.70000076293945,0.0,-172.0,18.0
65.97748347,-166.6536076,1,11,10.5,0.0,-167.0,19.0
65.97751357,-164.21085,1,11,57.70000076293945,0.0,-172.0,18.0
65.97757417,-161.1251396,1,23,6.581643581390381,0.1818939014500958,-190.0,15.0
65.97759,-144.56143,1,11,167.8000030517578,0.0,-278.0,13.0
65.97765307,-166.5884964,1,11,16.200000762939453,0.0,-167.0,19.0
65.97771817,-166.5884057,1,11,16.200000762939453,0.0,-167.0,19.0
65.97772605,-164.8492756,1,52,46.52961730957031,5.61615472646526,-170.0,18.0
65.97792149,-164.236394,1,11,61.30009078979492,0.0062046353800329,-172.0,18.0
65.97794024,-164.85129,1,11,45.400001525878906,0.0,-170.0,18.0
65.9783122,-165.1474536,1,11,28.5,0.0,-169.0,19.0
65.97839447,-165.8944389,1,11,28.0,0.0,-166.0,19.0
65.97841256,-165.8946211,1,11,28.0,0.0,-166.0,19.0
65.97850667,-165.1476466,1,11,28.5,0.0,-169.0,19.0
65.97852672,-161.137667,1,22,4.26666784286499,4.08011934666739,-190.0,15.0
65.97853,-144.70361,1,11,166.60000610351562,0.0,-277.0,13.0
65.97855303,-166.0897036,1,52,99.96800231933594,1.6579263715237371,-168.0,19.0
65.97856047,-164.2345553,1,11,61.29999923706055,0.0,-172.0,18.0
65.97865485,-161.1781183,1,11,2.700000047683716,0.0,-189.0,15.0
65.97869788,-162.6593668,1,11,1.7999999523162842,0.0,-178.0,17.0
65.97871582,-161.2196569,1,90,8.625734329223633,0.4538521661386167,-188.0,15.0
65.97882855,-165.1842459,1,11,41.0,0.0,-168.0,19.0
65.97892319,-161.1783596,1,11,2.700000047683716,0.0,-189.0,15.0
65.97897451,-166.7540586,1,11,1.600002646446228,0.0003292696433627,-166.0,19.0
65.97902392,-165.9062346,1,11,31.100000381469727,0.0,-166.0,19.0
65.9790499,-165.9062341,1,11,31.100000381469727,0.0,-166.0,19.0
65.97913617,-165.2175182,1,11,41.900001525878906,0.0,-168.0,19.0
65.97915749,-164.7969015,1,11,48.29999923706055,0.0,-171.0,18.0
65.97923008,-165.2174282,1,11,41.900001525878906,0.0,-168.0,19.0
65.97936633,-164.7958886,1,11,48.29999923706055,0.0,-171.0,18.0
65.97961494,-164.0282616,1,95,18.299999237060547,0.0003999530353897,-173.0,18.0
65.9796251,-163.7617168,1,11,31.700000762939453,0.0,-174.0,18.0
65.97963458,-163.7615257,1,11,31.700000762939453,0.0,-174.0,18.0
65.97973951,-164.0263338,1,95,18.299999237060547,0.0,-173.0,18.0
65.97980119,-162.6622953,1,11,1.806490540504456,1.7300028349539889,-178.0,17.0
65.97986587,-161.2170401,1,11,6.300000190734863,0.0,-188.0,15.0
65.97987054,-166.7729779,1,11,1.399999976158142,0.0,-166.0,20.0
65.97993891,-166.657586,1,95,10.90373420715332,0.0756673540076525,-167.0,19.0
65.98010953,-166.6516135,1,11,10.399999618530272,0.0,-167.0,19.0
65.98021494,-162.6617295,1,95,1.7999999523162842,2.321876252701531e-06,-178.0,17.0
65.98048357,-166.014526,1,11,38.5,0.0,-168.0,19.0
65.98051454,-162.1133611,1,11,27.39999961853028,0.0,-183.0,17.0
65.98054344,-162.1133431,1,11,27.39999961853028,0.0,-183.0,17.0
65.98058253,-161.1518254,1,11,4.400000095367432,0.0,-189.0,15.0
65.98065339,-161.1518991,1,11,4.400000095367432,0.0,-189.0,15.0
65.98066961,-165.8269289,1,11,11.899999618530272,0.0,-167.0,19.0
65.98075004,-165.3162461,1,11,31.799999237060547,0.0,-169.0,19.0
65.98077633,-163.98094,1,90,19.99701690673828,0.0937463887777314,-173.0,18.0
65.98098398,-165.3158374,1,11,31.799999237060547,0.0,-169.0,19.0
65.98106323,-165.9811341,1,72,43.427734375,3.551393268541295,-168.0,19.0
65.98113396,-165.7976508,1,90,10.873395919799805,0.2731188207581445,-166.0,19.0
65.98128777,-165.8168228,1,72,11.928336143493652,0.1859745372633636,-167.0,19.0
65.98132392,-164.1010864,1,11,26.782007217407227,1.546778600024232,-173.0,18.0
65.98156869,-163.8980731,1,11,43.900001525878906,0.0,-174.0,18.0
65.98164293,-166.6610994,1,11,9.899999618530272,0.0,-167.0,19.0
65.98169956,-163.8982282,1,11,43.900001525878906,0.0,-174.0,18.0
65.98199163,-164.0173656,1,11,16.700000762939453,0.0,-173.0,18.0
65.98200502,-164.0604915,1,95,19.75020980834961,4.59621762622444,-173.0,18.0
65.98201341,-161.2223472,1,11,6.400000095367432,0.0,-188.0,15.0
65.98201944,-161.1819408,1,90,3.450895071029663,0.5294856530544839,-189.0,15.0
65.98267454,-165.7097078,1,11,23.182016372680664,0.0573439724979618,-167.0,19.0
65.98281288,-165.7105168,1,11,23.191585540771484,0.2055908667779223,-167.0,19.0
65.98281983,-164.8874447,1,11,43.5,0.0,-170.0,18.0
65.98284668,-166.6194149,1,11,14.199999809265137,0.0,-166.0,19.0
65.98309366,-165.2682833,1,11,21.85691261291504,0.1884958223217283,-167.0,19.0
65.9831602,-161.2088146,1,95,4.206126689910889,0.2377273871733749,-189.0,15.0
65.98321823,-161.1657664,1,90,1.999419927597046,1.937812339684571,-189.0,15.0
65.98328339,-166.0962973,1,51,86.28433990478516,5.718875180337905,-168.0,19.0
65.9834062,-164.0150369,1,11,17.475271224975586,0.9489919772810944,-173.0,18.0
65.98340824,-164.0118404,1,11,17.5,0.0,-172.0,18.0
65.98342275,-164.8886933,1,11,43.5,0.0,-170.0,18.0
65.98342461,-164.1492481,1,90,33.514217376708984,1.2921576126816448,-173.0,18.0
65.98343123,-164.1805725,1,11,52.21586990356445,0.0229332364943743,-172.0,18.0
65.98353168,-164.1806085,1,11,52.22042465209961,0.0417294678802318,-172.0,18.0
65.983946,-164.2050154,1,11,58.5,0.0,-172.0,18.0
65.98398307,-161.1256417,1,11,3.900000095367432,0.0,-190.0,15.0
65.9840217,-164.9393808,1,95,29.79376602172852,0.4800567968606192,-170.0,18.0
65.98414788,-167.015239,1,11,1.5,0.0,-167.0,20.0
65.9841955,-161.1748006,1,11,4.300000190734863,0.0,-189.0,15.0
65.98421572,-161.1743186,1,11,4.300000190734863,0.0,-189.0,15.0
65.98425048,-165.1186623,1,90,33.0,0.0,-169.0,18.0
65.98425791,-166.7629073,1,11,0.699999988079071,0.0,-167.0,19.0
65.98426517,-164.9495824,1,31,27.7861270904541,0.7678929105293958,-170.0,18.0
65.98427871,-166.672221,1,11,10.114696502685549,0.0191081731130464,-167.0,19.0
65.98429283,-164.2121385,1,11,57.70000076293945,0.0,-172.0,18.0
65.98431719,-167.0150091,1,11,1.5,0.0,-167.0,20.0
65.98431977,-166.6721382,1,11,10.110919952392578,0.0174259311171313,-167.0,19.0
65.98452704,-164.2148246,1,11,57.70000076293945,0.0,-172.0,18.0
65.98507273,-166.8979589,1,95,10.701199531555176,0.0193436316190152,-167.0,20.0
65.98508586,-165.8757315,1,11,30.100000381469727,0.0,-166.0,19.0
65.9851158,-165.3779045,1,11,25.5,0.0,-167.0,19.0
65.9851584,-163.8484433,1,11,29.700000762939453,0.0,-174.0,18.0
65.98524227,-165.3775732,1,11,25.5,0.0,-167.0,19.0
65.98529095,-163.8483456,1,11,29.700000762939453,0.0,-174.0,18.0
65.9853649,-165.6302874,1,11,20.39999961853028,0.0008916004810338,-167.0,19.0
65.98537044,-164.8472134,1,11,44.400001525878906,0.0,-170.0,18.0
65.98537899,-164.038458,1,90,18.83793258666992,0.8584553627943591,-173.0,18.0
65.98539039,-166.763668,1,72,1.435727834701538,0.7642819758774978,-166.0,19.0
65.9854584,-165.6302768,1,11,20.400320053100582,0.0032748555731599,-167.0,19.0
65.98555998,-164.9005511,1,11,40.97298049926758,0.0369688559701174,-170.0,18.0
65.98559802,-165.8402074,1,90,24.97450065612793,0.8988216184007761,-166.0,19.0
65.9856432,-161.1978205,1,11,2.299999952316284,0.0,-189.0,15.0
65.98564388,-164.9004331,1,11,40.96869659423828,0.0496618677341622,-170.0,18.0
65.98565142,-165.1297756,1,95,35.05839920043945,0.90829316783269,-169.0,18.0
65.98565814,-165.7882477,1,72,9.425163269042969,3.898223817601697,-167.0,19.0
65.98580781,-161.1857671,1,11,1.2000000476837158,0.0,-189.0,15.0
65.98584587,-164.257057,1,11,61.09072113037109,0.1824837689268471,-172.0,18.0
65.98592008,-165.8376365,1,11,25.0,0.0,-166.0,19.0
65.98598928,-161.1853704,1,11,1.2000000476837158,0.0,-189.0,15.0
65.98600866,-165.5619599,1,51,26.23739624023437,2.506604979954945,-168.0,19.0
65.9860151,-165.1310108,1,95,35.47208404541016,2.9487980174945774,-169.0,18.0
65.98615642,-161.2129864,1,11,5.935103893280029,0.2351007363743383,-188.0,15.0
65.98622954,-164.7683857,1,95,45.15946960449219,1.254647530793534,-171.0,18.0
65.98634173,-161.1338369,1,11,3.5,0.0,-190.0,15.0
65.98634468,-161.1982486,1,11,2.2932374477386475,0.0178467585756705,-189.0,15.0
65.98647754,-161.1291397,1,11,4.400000095367432,0.0,-190.0,15.0
65.98652019,-165.5657804,1,11,23.39999961853028,0.0,-168.0,19.0
65.98657376,-162.6670015,1,95,2.311808824539185,0.2063840417875233,-179.0,17.0
65.98659198,-161.2747762,1,11,18.700000762939453,0.0,-189.0,16.0
65.98659952,-165.3858875,1,11,24.70890998840332,0.2623972601278517,-167.0,19.0
65.98664112,-164.2567705,1,11,61.09999847412109,0.0,-172.0,18.0
65.98666652,-165.3854237,1,11,24.66178131103516,0.0329842085511865,-167.0,19.0
65.98669202,-166.3744978,1,11,31.0,0.0,-168.0,19.0
65.98677246,-164.8492527,1,11,44.400001525878906,0.0,-170.0,18.0
65.98678092,-166.3745756,1,11,31.0,0.0,-168.0,19.0
65.98695686,-165.8006814,1,11,10.199999809265137,0.0,-167.0,19.0
65.98697991,-161.7590047,1,95,1.7733980417251587,0.2906967826871227,-185.0,16.0
65.98713632,-165.4037541,1,11,19.277406692504883,0.0653358052694342,-167.0,19.0
65.98722233,-162.0767925,1,11,17.700000762939453,0.0,-183.0,17.0
65.98723227,-162.0767109,1,11,17.700000762939453,0.0,-183.0,17.0
65.98723941,-165.4036833,1,11,19.26894187927246,0.0668920339781837,-167.0,19.0
65.98785035,-161.1367776,1,11,3.5,0.0,-190.0,15.0
65.9879211,-164.0078516,1,11,16.200000762939453,0.0,-172.0,18.0
65.98794745,-162.8943749,1,51,80.79708862304688,3.9221316098279178,-180.0,17.0
65.98801553,-164.0073492,1,11,16.176240921020508,0.2357417024094161,-172.0,18.0
65.98816261,-161.1073522,1,11,7.900000095367432,0.0,-190.0,15.0
65.98823743,-162.0558775,1,11,9.899999618530272,0.0,-183.0,17.0
65.98825174,-165.1654912,1,90,33.70002746582031,0.0044576557250587,-170.0,19.0
65.98826427,-162.0575995,1,11,9.899999618530272,0.0,-183.0,17.0
65.98829213,-166.801561,1,95,1.3427659273147583,2.124601765436592,-166.0,19.0
65.98855105,-164.1804323,1,11,53.400001525878906,0.0,-172.0,18.0
65.98855378,-161.1225983,1,11,4.0,0.0,-190.0,15.0
65.98871109,-164.1802221,1,11,53.400001525878906,0.0,-172.0,18.0
65.98880675,-161.1620158,1,11,3.5670313835144043,3.972345348863156,-189.0,15.0
65.98881228,-161.1246283,1,11,4.0,1.326786430013345e-06,-190.0,15.0
65.98884118,-163.9808953,1,11,18.100000381469727,0.0,-173.0,18.0
65.98886476,-165.7967218,1,11,10.199647903442385,0.0112937264414593,-167.0,19.0
65.98890815,-163.9811015,1,11,18.100000381469727,0.0,-173.0,18.0
65.98900709,-161.199539,1,11,2.266881465911865,0.2910106066384302,-189.0,15.0
65.98911918,-165.3696018,1,90,31.1411361694336,1.4407052879523252,-167.0,19.0
65.98914703,-166.2177689,1,11,71.80000305175781,0.0003396573261315,-168.0,19.0
65.98921717,-166.2187418,1,11,71.80000305175781,0.0,-168.0,19.0
65.98929525,-166.9981266,1,11,1.7999999523162842,0.0,-167.0,20.0
65.98939384,-165.4911493,1,11,23.200000762939453,0.0,-167.0,19.0
65.98941661,-165.707436,1,11,16.399999618530273,0.0,-167.0,19.0
65.98945354,-166.9979131,1,11,1.7999999523162842,0.0,-167.0,20.0
65.9894618,-165.7068128,1,11,16.399999618530273,0.0,-167.0,19.0
65.9895119,-166.7963833,1,11,0.0,0.0,-166.0,19.0
65.98956235,-166.7855015,1,11,1.399999976158142,0.0,-166.0,19.0
65.98957857,-164.11646,1,11,43.439208984375,0.2781157585263715,-173.0,18.0
65.98968304,-164.0117625,1,11,16.5,0.0,-172.0,18.0
65.98969882,-164.1165619,1,11,43.37232971191406,0.5591040152329331,-173.0,18.0
65.98973838,-165.7680131,1,11,8.600000381469727,0.0,-167.0,19.0
65.98976519,-165.4931831,1,11,23.200000762939453,0.0,-167.0,19.0
65.98985066,-165.7977241,1,95,10.93897819519043,0.4114259702417547,-167.0,19.0
65.98985571,-164.8931624,1,11,40.79999923706055,1.061429144255022e-05,-170.0,18.0
65.98987924,-166.4189348,1,11,26.39999961853028,0.0,-167.0,19.0
65.98989066,-165.0914944,1,11,26.89999961853028,0.0,-169.0,18.0
65.98989693,-164.8929452,1,11,40.79999923706055,0.0,-170.0,18.0
65.9899655,-163.2695711,1,52,95.18757629394533,18.378188546516043,-180.0,18.0
65.98998213,-165.0914613,1,11,26.89999961853028,0.0,-169.0,18.0
65.98998842,-166.5013315,1,11,19.200000762939453,0.0,-167.0,19.0
65.99000831,-166.4188645,1,11,26.39999961853028,0.0,-167.0,19.0
65.99002523,-165.3676732,1,11,30.50017166137696,0.0033999621942519,-167.0,19.0
65.99004,-166.49394,1,11,20.362850189208984,7.037378011714929,-167.0,19.0
65.99025845,-161.7530308,1,11,1.2003473043441772,0.0030867662953184,-185.0,16.0
65.99026527,-166.5007825,1,11,19.200000762939453,0.0,-167.0,19.0
65.99028083,-166.7895044,1,11,1.5,0.0,-167.0,19.0
65.99028184,-165.3926403,1,11,24.700000762939453,0.0,-167.0,19.0
65.99032278,-164.1690228,1,11,51.20000076293945,0.0,-173.0,18.0
65.99037448,-164.169461,1,11,51.20000076293945,0.0,-173.0,18.0
65.99039057,-165.9855715,1,11,37.29999923706055,0.0036619305424127,-167.0,19.0
65.99046467,-165.7715927,1,11,8.199999809265137,0.0,-167.0,19.0
65.9905388,-166.4392354,1,11,24.799999237060547,0.0,-167.0,19.0
65.99058372,-165.985236,1,11,37.29999923706055,0.0,-167.0,19.0
65.99058885,-166.4392378,1,11,24.799999237060547,0.0,-167.0,19.0
65.99064664,-164.1880243,1,11,55.88602828979492,0.6256142240668014,-173.0,18.0
65.9907233672997,-161.266728142,0,51,23.33434295654297,0.675785827619572,-189.0,15.0
65.99075734,-166.6205287,1,11,11.399999618530272,0.0,-167.0,19.0
65.99079195,-164.8793964,1,90,47.49951171875,0.0205677978245227,-171.0,18.0
65.99090852,-161.7922006,1,11,1.0,0.0031973894452,-184.0,16.0
65.9909138002997,-161.279011138,0,51,16.860206604003906,0.0928734712084507,-189.0,15.0
65.99097074,-165.0053275,1,11,30.29963111877441,0.0011877173453796,-169.0,18.0
65.99098828,-165.3224252,1,11,30.10210418701172,0.1025592992038155,-168.0,19.0
65.99100666,-165.5127511,1,11,22.631319046020508,0.6554509175381195,-168.0,19.0
65.99104497,-161.7780899,1,11,1.3000134229660034,0.0195182863121299,-185.0,16.0
65.99106547,-165.5131412,1,11,22.6350040435791,0.8658602179331266,-168.0,19.0
65.99108933,-165.0052894,1,11,30.299638748168945,0.0011879232021937,-169.0,18.0
65.99110278,-164.1462476,1,11,47.09999847412109,0.0,-173.0,18.0
65.99111035,-166.5585838,1,11,15.91883373260498,0.3802851665515512,-167.0,19.0
65.991119,-163.9978256,1,72,15.731264114379885,0.9988416847468496,-172.0,18.0
65.99115395,-166.5583759,1,11,15.85837173461914,0.0453170435794752,-167.0,19.0
65.99120112,-165.3224355,1,11,30.100000381469727,0.0,-168.0,19.0
65.99120446,-166.4528028,1,11,19.89999961853028,0.0,-167.0,19.0
65.99127178,-161.7207923,1,11,5.800000190734863,0.0,-185.0,16.0
65.99127192,-164.9292397,1,11,42.31490707397461,0.3935198280188071,-170.0,18.0
65.99127434,-164.187859,1,11,55.900001525878906,0.0,-173.0,18.0
65.99127443,-161.7206172,1,11,5.800000190734863,0.0,-185.0,16.0
65.99137646,-163.9667974,1,52,16.802942276000977,0.1829440972515215,-173.0,18.0
65.99137686,-161.2003378,1,11,2.299999952316284,0.0,-189.0,15.0
65.99139451,-165.7757149,1,11,8.199999809265137,0.0,-166.0,19.0
65.99146097,-166.9818297,1,11,1.0,0.0,-167.0,20.0
65.99147169,-161.1731538,1,11,3.4008703231811523,0.0138547223724351,-189.0,15.0
65.99149651,-161.1730955,1,11,3.4006755352020264,0.0131529724525468,-189.0,15.0
65.99151163,-166.9771138,1,72,1.6429132223129272,0.2753318217010967,-167.0,20.0
65.99153238,-165.2711349,1,72,20.05072975158692,0.4587147770711591,-167.0,18.0
65.9915955,-165.4979613,1,11,23.0,0.0,-168.0,19.0
65.9916131,-165.8917625,1,11,30.17130470275879,2.970354453976145,-167.0,19.0
65.99190261,-165.968598,1,72,34.4207878112793,0.5980355699553388,-167.0,19.0
65.99192608,-166.7928262,1,95,2.443275690078736,0.6876684630540048,-167.0,19.0
65.99207279,-165.6943417,1,11,19.799999237060547,0.0,-167.0,19.0
65.99216112,-162.0412737,1,11,7.900000095367432,0.0,-183.0,17.0
65.99217609,-165.893367,1,11,29.799999237060547,0.0,-166.0,19.0
65.99220062,-165.693967,1,11,19.799999237060547,0.0,-167.0,19.0
65.99224728,-166.781865,1,90,1.8595629930496216,0.1800213221061324,-167.0,19.0
65.99227247,-162.0413539,1,11,7.900000095367432,0.0,-183.0,17.0
65.99232561,-163.9167385,1,11,33.099998474121094,0.0,-174.0,18.0
65.99251263,-166.5266563,1,11,17.331119537353516,0.8674431117187676,-167.0,19.0
